437	107	1
308	87	1
179	87	1
314	140	1
140	77	1
325	63	1
18	28	1
270	28	1
453	106	1
201	94	1
170	175	1
102	79	1
433	150	1
282	86	1
118	87	1
106	143	1
147	87	1
170	116	1
437	34	1
230	191	1
54	140	1
291	158	1
415	106	1
169	85	1
9	144	1
170	48	1
314	63	1
433	90	1
437	22	1
291	95	1
437	24	1
143	140	1
299	182	1
371	56	1
287	172	1
106	15	1
306	87	1
454	19	1
170	122	1
170	6	1
331	99	1
185	82	1
170	4	1
454	56	1
106	54	1
291	102	1
201	0	1
304	64	1
259	79	1
437	1	1
171	77	1
354	53	1
183	28	1
437	67	1
201	69	1
254	28	1
402	81	1
106	36	1
394	82	1
55	87	1
242	77	1
204	44	1
331	1	1
426	186	1
96	56	1
455	38	1
386	63	1
451	87	1
189	56	1
241	38	1
374	87	1
244	182	1
331	0	1
270	79	1
438	87	1
310	87	1
111	79	1
54	63	1
170	93	1
187	58	1
400	121	1
427	87	1
455	28	1
106	120	1
104	82	1
176	58	1
170	154	1
437	6	1
201	142	1
437	155	1
241	70	1
106	39	1
201	71	1
298	106	1
437	94	1
155	181	1
103	28	1
440	87	1
236	87	1
17	140	1
444	86	1
454	106	1
331	48	1
201	1	1
331	54	1
39	87	1
298	86	1
202	87	1
241	131	1
277	28	1
291	114	1
231	87	1
302	191	1
155	28	1
437	15	1
170	164	1
30	86	1
63	77	1
11	86	1
285	124	1
224	87	1
218	87	1
395	77	1
438	53	1
437	122	1
244	86	1
26	87	1
32	161	1
60	87	1
369	87	1
337	31	1
186	134	1
128	87	1
433	125	1
403	79	1
228	63	1
409	77	1
439	86	1
437	126	1
35	87	1
170	60	1
437	69	1
387	58	1
116	87	1
385	87	1
440	106	1
170	139	1
455	40	1
236	98	1
241	40	1
111	87	1
9	79	1
122	87	1
252	88	1
106	45	1
96	92	1
52	87	1
231	28	1
374	53	1
160	77	1
437	113	1
331	171	1
302	105	1
326	58	1
144	182	1
260	77	1
153	87	1
308	101	1
208	87	1
51	79	1
106	177	1
170	54	1
331	107	1
412	53	1
437	45	1
106	164	1
149	56	1
437	68	1
265	87	1
274	82	1
2	124	1
111	56	1
130	77	1
170	172	1
4	182	1
454	84	1
344	191	1
433	134	1
76	28	1
86	87	1
272	28	1
433	27	1
329	144	1
291	156	1
13	79	1
455	151	1
384	87	1
345	186	1
344	87	1
197	87	1
379	87	1
173	19	1
303	87	1
155	106	1
308	180	1
91	82	1
344	62	1
112	87	1
146	28	1
291	49	1
441	137	1
106	136	1
94	53	1
382	87	1
67	140	1
414	88	1
73	145	1
205	87	1
24	86	1
293	77	1
437	41	1
76	105	1
173	191	1
7	82	1
145	121	1
402	3	1
252	191	1
241	88	1
365	56	1
170	148	1
252	145	1
327	58	1
69	87	1
371	28	1
236	88	1
297	134	1
330	82	1
95	5	1
265	106	1
291	145	1
201	21	1
454	53	1
383	191	1
437	136	1
106	6	1
406	161	1
415	87	1
67	42	1
77	56	1
437	164	1
170	37	1
325	161	1
364	77	1
120	121	1
254	105	1
170	79	1
402	87	1
236	85	1
252	124	1
280	28	1
308	181	1
82	56	1
4	105	1
15	79	1
48	53	1
444	87	1
283	79	1
201	67	1
155	87	1
437	139	1
274	106	1
26	28	1
201	139	1
426	56	1
236	119	1
236	35	1
104	28	1
24	186	1
275	121	1
173	70	1
344	134	1
170	94	1
85	87	1
105	82	1
362	77	1
183	87	1
437	92	1
291	183	1
106	60	1
348	56	1
455	103	1
89	56	1
236	180	1
92	87	1
106	170	1
73	79	1
314	42	1
201	146	1
310	191	1
118	191	1
106	147	1
106	67	1
104	87	1
59	87	1
0	58	1
34	86	1
170	91	1
241	166	1
447	87	1
16	82	1
277	87	1
318	77	1
375	77	1
344	28	1
402	32	1
236	28	1
106	162	1
353	58	1
278	56	1
291	38	1
252	144	1
437	93	1
133	28	1
261	87	1
214	58	1
106	104	1
229	87	1
162	87	1
455	74	1
52	86	1
201	143	1
352	87	1
170	29	1
98	121	1
56	77	1
106	2	1
437	148	1
106	127	1
169	56	1
332	70	1
454	124	1
333	144	1
201	22	1
152	53	1
111	140	1
80	105	1
170	163	1
308	192	1
241	103	1
454	28	1
417	105	1
106	139	1
308	160	1
397	28	1
170	0	1
91	53	1
152	11	1
74	56	1
106	34	1
170	149	1
114	77	1
92	109	1
402	190	1
437	4	1
